Entity,Year,barley_attainable,cassava_attainable,cotton_attainable,groundnut_attainable,maize_attainable,millet_attainable,oilpalm_attainable,potato_attainable,rapeseed_attainable,rice_attainable,rye_attainable,sorghum_attainable,soybean_attainable,sugarbeet_attainable,sugarcane_attainable,sunflower_attainable,wheat_attainable,wheat_yield_gap,barley_yield_gap,rye_yield_gap,millet_yield_gap,sorghum_yield_gap,maize_yield_gap,cassava_yield_gap,soybeans_yield_gap,rapeseed_yield_gap,sugarbeet_yield_gap,sugarcane_yield_gap,potato_yield_gap,oilpalm_yield_gap,groundnut_yield_gap,rice_yield_gap,sunflower_yield_gap,cotton_yield_gap
Bhutan,1974,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.3500000000000005,4.12,,0.78,,7.959999999999999,,,,,,29.33,,,4.4,,0.0
Bhutan,1975,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.3500000000000005,4.12,,0.7000000000000001,,7.959999999999999,,,,,,29.31,,,4.4,,0.0
Bhutan,1976,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.3500000000000005,4.130000000000001,,0.78,,7.959999999999999,,,,,,29.26,,,4.4,,0.0
Bhutan,1977,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.1000000000000005,,0.74,,7.959999999999999,,,,,,29.209999999999997,,,4.4,,0.0
Bhutan,1978,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.1000000000000005,,0.74,,7.959999999999999,,,,,,29.159999999999997,,,4.4,,0.0
Bhutan,1979,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.12,,0.74,,7.959999999999999,,,,,,29.119999999999997,,,4.4,,0.0
Bhutan,1980,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.11,,0.79,,7.959999999999999,,2.39,,,,29.159999999999997,,,4.4,,0.0
Bhutan,1981,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.2700000000000005,4.090000000000001,,0.74,,7.94,,2.39,,,,29.1,,,4.3500000000000005,,0.0
Bhutan,1982,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.3100000000000005,4.050000000000001,,0.74,,7.94,,2.3400000000000003,,,64.53,29.06,,,4.380000000000001,,0.0
Bhutan,1983,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.26,4.11,,0.74,,7.959999999999999,,2.39,,,64.73,29.159999999999997,,,4.4,,0.0
Bhutan,1984,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.220000000000001,4.1000000000000005,,0.72,,7.999999999999999,,2.35,,,64.59,27.94,,,4.24,,0.0
Bhutan,1985,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.090000000000001,,0.76,,7.999999999999999,,2.33,,,65.36,29.08,,,4.460000000000001,,0.0
Bhutan,1986,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.44,4.180000000000001,,0.65,,7.999999999999999,,2.3200000000000003,,,64.11,28.83,,,4.6000000000000005,,0.0
Bhutan,1987,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.5600000000000005,4.180000000000001,,0.68,,8.41,,2.35,,,63.36,26.03,,,4.640000000000001,,0.0
Bhutan,1988,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.720000000000001,4.07,,0.67,,8.62,,2.33,,,62.86,23.63,,,4.74,,0.0
Bhutan,1989,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.720000000000001,4.23,,0.66,,8.62,,2.3400000000000003,,,62.36,23.83,,,4.75,,0.0
Bhutan,1990,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.59,4.2,,0.4299999999999999,,8.41,,2.41,,,62.86,23.85,,,4.300000000000001,,0.0
Bhutan,1991,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.53,4.23,,0.75,,8.35,,1.96,,,62.86,27.449999999999996,,,5.19,,0.0
Bhutan,1992,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.45,4.210000000000001,,0.7000000000000001,,8.36,,1.96,,,62.86,27.36,,,5.09,,0.0
Bhutan,1993,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.19,4.2,,0.65,,8.25,,1.95,,,62.129999999999995,27.269999999999996,,,4.960000000000001,,0.0
Bhutan,1994,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.11,4.180000000000001,,0.74,,8.08,,1.95,,,61.64,27.18,,,4.79,,0.0
Bhutan,1995,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.0600000000000005,4.17,,0.76,,7.959999999999999,,1.94,,,61.52,27.089999999999996,,,4.73,,0.0
Bhutan,1996,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.94,4.15,,0.78,,7.76,,1.94,,,61.32,27.0,,,4.75,,0.0
Bhutan,1997,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.82,4.23,,0.79,,7.659999999999999,,1.93,,,61.120000000000005,26.92,,,4.680000000000001,,0.0
Bhutan,1998,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.82,4.23,,0.8200000000000001,,7.659999999999999,,1.95,,,61.02,26.92,,,4.6000000000000005,,0.0
Bhutan,1999,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.82,4.23,,0.8300000000000001,,7.799999999999999,,2.1500000000000004,,,61.61,27.9,,,4.54,,0.0
Bhutan,2000,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.41,4.1000000000000005,,0.92,,7.799999999999999,,2.35,,,61.61,28.729999999999997,,,4.7,,0.0
Bhutan,2001,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.36,4.050000000000001,,0.91,,7.779999999999999,,2.3200000000000003,,,61.739999999999995,28.119999999999997,,,4.66,,0.0
Bhutan,2002,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.23,4.140000000000001,,0.87,,7.77,,2.3200000000000003,,,61.72,28.299999999999997,,,4.4,,0.0
Bhutan,2003,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.94,3.3500000000000005,,0.8400000000000001,,7.51,,2.33,,,61.69,26.0,,,4.11,,0.0
Bhutan,2004,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.99,3.9700000000000006,,0.73,,5.31,,1.5100000000000002,,,61.64,21.979999999999997,,,3.5200000000000005,,0.0
Bhutan,2005,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.08,3.890000000000001,,0.5,,6.299999999999999,,0.0,,,61.64,26.69,,,3.71,,0.0
Bhutan,2006,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.01,3.890000000000001,,0.4399999999999999,,6.709999999999999,,1.89,,,61.15,26.26,,,3.65,,0.0
Bhutan,2007,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,5.07,3.9300000000000006,,0.52,,7.18,,2.2300000000000004,,,61.19,25.71,,,3.7,,0.0
Bhutan,2008,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.59,3.67,,0.1,,6.909999999999999,,2.31,,,61.25,26.33,,,2.4000000000000004,,0.0
Bhutan,2009,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.92,4.0200000000000005,,0.5,,7.219999999999999,,2.18,,,61.45,25.97,,,3.6000000000000005,,0.0
Bhutan,2010,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.2,3.88,,0.3400000000000001,,7.039999999999999,,2.26,,,61.53,24.089999999999996,,,3.26,,0.0
Bhutan,2011,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,3.69,3.2700000000000005,,0.0,,6.549999999999999,,1.4200000000000002,,,61.61,27.58,,,3.16,,0.0
Bhutan,2012,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.11,3.45,,0.01,,6.52,,1.5900000000000003,,,61.75,27.36,,,2.7100000000000004,,0.0
Bhutan,2013,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.0200000000000005,3.96,,0.0,,6.75,,1.8100000000000005,,,92.25,25.229999999999997,,,2.7,,0.0
Bhutan,2014,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.130000000000001,4.16,,0.0,,6.34,,1.9,,,61.5,26.93,,,2.640000000000001,,0.0
Bhutan,2015,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.460000000000001,3.4700000000000006,,0.1999999999999999,,5.719999999999999,,1.96,,,61.68,25.9,,,2.380000000000001,,0.0
Bhutan,2016,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.680000000000001,3.5100000000000007,,0.2299999999999999,,5.779999999999999,,1.8400000000000003,,,61.76,25.9,,0.0,2.5200000000000005,0.0,0.0
Bhutan,2017,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.57,3.78,,0.3400000000000001,,5.9799999999999995,,2.41,,,61.79,24.81,,0.0,2.25,0.0,0.0
Bhutan,2018,5.23,0.0,0.0,0.0,9.36,1.53,0.0,35.83,0.0,6.4,0.0,0.0,2.99,0.0,92.86,0.0,6.36,4.42,3.7,,0.06,,5.959999999999999,,2.1300000000000003,,,61.83,25.25,,0.0,2.1100000000000003,0.0,0.0
Bolivia,1961,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.75,2.92,3.27,,,4.38,4.24,,,,48.62,27.819999999999997,,1.1700000000000002,4.119999999999999,,0.6500000000000001
Bolivia,1962,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.81,2.92,3.27,,,4.39,5.3100000000000005,,,,54.739999999999995,27.769999999999996,,1.16,4.119999999999999,,0.6500000000000001
Bolivia,1963,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.79,2.9,3.27,,,4.39,4.8100000000000005,,,,54.09,27.749999999999996,,1.1700000000000002,4.08,,0.1200000000000001
Bolivia,1964,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.79,2.92,3.27,,,4.72,4.8100000000000005,,,,46.32,27.519999999999996,,1.11,4.06,,0.9000000000000001
Bolivia,1965,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4399999999999995,2.97,3.17,,,4.34,4.3100000000000005,,,,52.489999999999995,27.619999999999997,,1.03,4.0,,0.6500000000000001
Bolivia,1966,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.76,2.93,3.22,,,4.31,3.810000000000001,,,,56.87,27.639999999999997,,0.9600000000000002,4.02,,0.3600000000000001
Bolivia,1967,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.709999999999999,2.93,3.22,,,4.31,3.810000000000001,1.41,,,49.989999999999995,27.569999999999997,,0.9000000000000001,3.72,,0.5200000000000002
Bolivia,1968,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.709999999999999,2.92,3.22,,,4.31,3.810000000000001,1.44,,,49.07,25.81,,0.81,3.68,,0.3000000000000002
Bolivia,1969,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.609999999999999,2.91,3.37,,,4.31,3.3100000000000005,0.8700000000000001,,,50.05,25.819999999999997,,0.8800000000000001,4.029999999999999,,0.3400000000000001
Bolivia,1970,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.609999999999999,2.92,3.37,,,4.34,3.3100000000000005,0.8700000000000001,,,50.05,25.729999999999997,,0.8900000000000001,4.239999999999999,,0.1600000000000001
Bolivia,1971,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5199999999999996,2.91,3.27,,,4.33,2.8100000000000005,0.8700000000000001,,,52.489999999999995,25.42,,1.29,3.959999999999999,,0.4200000000000001
Bolivia,1972,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4799999999999995,2.89,3.27,,,4.38,2.5,0.8700000000000001,,,49.36,26.339999999999996,,0.9900000000000002,3.899999999999999,,1.12
Bolivia,1973,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4799999999999995,2.88,3.27,,,4.35,2.780000000000001,0.6700000000000002,,,44.209999999999994,26.31,,0.9900000000000002,3.89,,0.4800000000000002
Bolivia,1974,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4599999999999995,2.88,3.27,,,4.37,2.9000000000000004,0.9900000000000002,,,43.86,26.28,,0.8800000000000001,3.959999999999999,,0.6100000000000001
Bolivia,1975,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.51,2.87,3.02,,,4.31,2.710000000000001,1.11,,,42.55,26.089999999999996,,0.8900000000000001,3.87,,0.9500000000000002
Bolivia,1976,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4499999999999997,2.79,3.27,,0.0,4.1,1.9600000000000009,1.1,,,46.75,26.269999999999996,,1.09,3.9899999999999993,,0.9900000000000002
Bolivia,1977,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.66,3.04,3.27,,0.0,4.37,3.01,0.8900000000000001,,,46.05,27.36,,1.07,3.81,,1.08
Bolivia,1978,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.66,2.89,3.27,,0.0,4.33,1.4700000000000006,1.02,,,40.65,27.92,,1.41,4.1499999999999995,,0.6300000000000001
Bolivia,1979,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.62,2.94,3.3,,0.0,4.27,3.0700000000000003,0.9300000000000002,,,43.75,28.15,,1.41,4.08,,0.9400000000000002
Bolivia,1980,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.709999999999999,2.94,3.28,,0.0,4.32,3.66,1.1,,,42.459999999999994,27.949999999999996,,1.2600000000000002,4.119999999999999,,1.37
Bolivia,1981,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.62,2.9,3.02,,0.0,4.02,5.130000000000001,0.7100000000000002,,,43.51,27.729999999999997,,1.13,3.959999999999999,,0.9000000000000001
Bolivia,1982,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.629999999999999,2.85,3.0700000000000003,,0.0,4.06,3.140000000000001,0.6000000000000001,,,46.9,26.97,,1.14,3.959999999999999,,0.7500000000000002
Bolivia,1983,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.709999999999999,2.94,3.14,,0.0,4.34,3.73,0.81,,,49.19,29.69,,1.6,4.14,,1.0300000000000002
Bolivia,1984,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5199999999999996,2.78,3.06,,0.0,4.09,7.34,0.7300000000000002,,,47.8,27.979999999999997,,1.33,4.119999999999999,,0.9600000000000002
Bolivia,1985,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5699999999999994,2.78,3.18,,0.0,4.04,6.67,0.9900000000000002,,,47.45,27.909999999999997,,1.32,4.02,,0.8100000000000003
Bolivia,1986,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.55,2.76,3.17,,0.0,4.07,5.3100000000000005,0.3000000000000002,,,49.27,27.749999999999996,,1.27,4.08,,1.2000000000000002
Bolivia,1987,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4999999999999996,2.73,3.16,,0.0,4.04,5.460000000000001,0.3600000000000003,,,51.25,26.879999999999995,,1.2500000000000002,3.8,0.32,1.3800000000000003
Bolivia,1988,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5399999999999996,2.8,3.17,,0.0,4.109999999999999,5.630000000000001,0.3700000000000001,,,51.44,26.869999999999997,,1.28,3.7799999999999994,0.3700000000000001,1.1
Bolivia,1989,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.609999999999999,2.93,3.18,,0.0,4.1899999999999995,5.48,0.3600000000000003,,,45.61,27.629999999999995,,1.2300000000000002,3.3999999999999995,0.3700000000000001,0.6800000000000002
Bolivia,1990,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.66,2.9,3.19,,0.0,3.96,4.98,0.75,,,41.669999999999995,27.44,,1.2400000000000002,3.63,0.1999999999999999,0.5100000000000002
Bolivia,1991,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.379999999999999,3.03,3.05,,0.0,4.1,4.540000000000001,0.33,,,45.36,27.679999999999996,,1.2300000000000002,3.4599999999999995,0.32,0.6300000000000001
Bolivia,1992,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4999999999999996,2.91,3.12,,0.0,3.88,5.76,0.8300000000000001,,,51.84,28.209999999999997,,1.39,3.729999999999999,0.1999999999999999,1.0600000000000005
Bolivia,1993,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.2799999999999994,2.8600000000000003,3.08,,0.0,3.76,6.190000000000001,0.0700000000000002,,,45.95,28.049999999999997,,1.36,3.7799999999999994,0.29,0.6700000000000002
Bolivia,1994,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5599999999999996,2.87,3.0700000000000003,,0.6600000000000001,3.82,7.24,0.1299999999999999,,,42.98,27.889999999999997,,1.34,3.75,0.3500000000000001,0.4400000000000001
Bolivia,1995,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.34,2.89,3.06,,0.0,3.78,6.780000000000001,0.3400000000000003,,,40.07,27.78,,1.39,3.5199999999999996,0.67,0.4900000000000002
Bolivia,1996,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.5599999999999996,2.84,3.06,,0.0,3.83,6.780000000000001,0.5,,,45.3,27.639999999999997,,1.31,2.9399999999999995,0.77,0.6000000000000001
Bolivia,1997,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.2499999999999996,2.9,3.05,,0.25,4.12,6.440000000000001,0.4800000000000002,,,48.34,27.459999999999997,,1.2200000000000002,3.53,0.66,0.91
Bolivia,1998,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4099999999999997,2.88,3.23,,0.0699999999999998,3.81,6.720000000000001,0.4700000000000002,,,47.489999999999995,28.139999999999997,,1.34,3.47,0.77,1.09
Bolivia,1999,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4399999999999995,2.83,3.09,,0.6299999999999999,3.87,6.050000000000001,0.8300000000000001,,,45.64,27.04,,1.28,4.14,0.6300000000000001,1.2000000000000002
Bolivia,2000,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4599999999999995,2.83,3.08,,0.54,3.5,5.91,0.4300000000000001,,,45.09,26.869999999999997,,1.2500000000000002,3.649999999999999,0.7200000000000001,1.7000000000000002
Bolivia,2001,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.3199999999999994,2.8200000000000003,3.0700000000000003,,0.2999999999999998,3.42,6.120000000000001,0.5,,,43.29,26.94,,1.27,3.28,0.4599999999999999,1.2000000000000002
Bolivia,2002,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.4199999999999995,2.87,3.08,,0.0,3.46,5.99,0.4100000000000001,,,41.77,26.9,,1.2600000000000002,3.5599999999999996,0.6000000000000001,1.15
Bolivia,2003,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.3199999999999994,2.81,2.87,,0.4199999999999999,3.29,5.82,0.0500000000000002,,,41.54,26.909999999999997,,1.2300000000000002,2.5599999999999996,0.4599999999999999,1.13
Bolivia,2004,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.2399999999999993,2.78,2.86,,0.1299999999999999,3.92,5.700000000000001,0.4000000000000001,,,36.779999999999994,26.979999999999997,,1.2200000000000002,3.379999999999999,0.7100000000000001,1.0200000000000002
Bolivia,2005,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.2399999999999993,2.78,2.84,,0.0,3.44,5.620000000000001,0.5700000000000001,,,40.849999999999994,26.949999999999996,,1.2000000000000002,3.0199999999999996,0.7500000000000001,1.2100000000000002
Bolivia,2006,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.1999999999999993,2.77,2.83,,0.1400000000000001,3.02,5.620000000000001,0.6700000000000002,,,34.529999999999994,27.04,,1.2000000000000002,2.9099999999999997,0.5,1.2400000000000002
Bolivia,2007,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.3899999999999997,2.8,2.8200000000000003,,0.0,3.51,5.970000000000001,0.7000000000000002,,,37.87,27.249999999999996,,1.2300000000000002,3.49,0.01,1.2600000000000002
Bolivia,2008,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.0199999999999996,2.8,2.81,,0.0,3.32,5.98,0.77,,,44.23,27.209999999999997,,1.2500000000000002,3.3899999999999997,0.01,1.2800000000000002
Bolivia,2009,3.58,15.81,2.2,2.39,5.63,1.88,0.0,32.62,1.04,5.56,3.77,2.75,2.37,0.0,88.05,1.57,4.31,3.0199999999999996,2.73,2.89,,0.0,2.81,7.17,0.27,,,38.059999999999995,27.389999999999997,,1.34,3.359999999999999,0.3,1.3200000000000005
