Entity,Year,school_closures,workplace_closures,cancel_public_events,close_public_transport,public_information_campaigns,restrictions_internal_movements,international_travel_controls,fiscal_measures,emergency_investment_healthcare,investment_vaccines,contact_tracing,stringency_index,restriction_gatherings,stay_home_requirements,income_support,debt_relief,international_support,testing_policy,containment_index,facial_coverings,vaccination_policy,vaccine_eligibility
Albania,89,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,90,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,91,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,92,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,93,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,94,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,95,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,96,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,97,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,98,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,99,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,100,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,101,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,102,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,103,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,104,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,1.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,105,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,2.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,106,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,2.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,107,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,84.26,2.0,2.0,2.0,1.0,0.0,1.0,69.05,1.0,0.0,
Albania,108,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,1.0,72.62,1.0,0.0,
Albania,109,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,1.0,72.62,1.0,0.0,
Albania,110,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,1.0,72.62,1.0,0.0,
Albania,111,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,112,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,113,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,114,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,115,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,116,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,117,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,118,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,119,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,120,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,121,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,122,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,123,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,124,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,125,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,126,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,127,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,128,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,129,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,130,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,131,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,132,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,133,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,134,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,135,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,136,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,137,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,89.81,4.0,2.0,2.0,1.0,0.0,2.0,75.0,1.0,0.0,
Albania,138,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,139,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,140,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,141,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,142,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,143,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,144,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,145,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,83.33,4.0,2.0,2.0,1.0,0.0,2.0,70.83,1.0,0.0,
Albania,146,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,147,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,148,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,149,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,150,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,151,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,86.11,4.0,2.0,1.0,2.0,0.0,1.0,73.81,1.0,0.0,
Albania,152,2.0,2.0,2.0,2.0,2.0,0.0,3.0,382052000.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,153,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,154,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,155,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,156,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,157,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,158,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,159,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,160,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,161,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,162,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,163,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,164,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,165,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,166,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,167,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,168,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,169,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,170,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,171,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,172,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,71.3,4.0,1.0,1.0,2.0,0.0,1.0,64.29,1.0,0.0,
Albania,173,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,174,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,175,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,176,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,177,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,178,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,179,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,180,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,181,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,182,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,183,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,184,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,185,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,186,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,68.52,4.0,1.0,1.0,2.0,0.0,1.0,62.5,1.0,0.0,
Albania,187,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,188,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,189,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,190,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,191,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,192,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,193,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,194,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,195,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,58.93,1.0,0.0,
Albania,196,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,197,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,198,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,199,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,200,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,201,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,202,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,203,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,204,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,205,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,206,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,207,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,208,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,209,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,210,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,211,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,212,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,213,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,214,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,215,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,216,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,217,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,218,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.96,4.0,1.0,1.0,2.0,0.0,1.0,62.5,3.0,0.0,
Albania,219,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,220,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,221,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,222,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,223,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,224,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,225,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1310000.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,226,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,227,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,228,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,229,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,230,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,231,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,232,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,233,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,234,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,235,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,236,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,237,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,238,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
Albania,239,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,57.41,4.0,1.0,1.0,1.0,0.0,1.0,58.93,3.0,0.0,
